query_id,total_relevant,P@10_VSM,R@10_VSM,AP_VSM,NDCG@10_VSM,RR_VSM,P@10_BM25,R@10_BM25,AP_BM25,NDCG@10_BM25,RR_BM25,AP_Diff (BM25 - VSM)
167,2,0.0,0.0,0.08834586466165413,0.0,0.07142857142857142,0.2,1.0,0.5,0.6419288461539238,0.5,0.4116541353383459
168,2,0.2,1.0,0.2777777777777778,0.4911492931622974,0.3333333333333333,0.1,0.5,0.11666666666666667,0.21840743681816416,0.16666666666666666,-0.16111111111111112
169,4,0.2,0.5,0.2006578947368421,0.29127873064148246,0.25,0.2,0.5,0.3350013547381968,0.44149241373678083,0.5,0.13434346000135472
170,6,0.5,0.8333333333333334,0.5059000861326443,0.6446265544665443,0.5,0.4,0.6666666666666666,0.627392623716153,0.7712913250456773,1.0,0.12149253758350875
171,3,0.3,1.0,0.6333333333333333,0.8303959783349163,1.0,0.3,1.0,0.6388888888888888,0.6579125942248476,0.5,0.005555555555555536
172,4,0.4,1.0,0.6791666666666667,0.681856085855044,0.5,0.4,1.0,0.8875,0.8993806009182097,1.0,0.20833333333333326
173,2,0.1,0.5,0.55,0.6131471927654584,1.0,0.2,1.0,0.75,0.8772153153380493,1.0,0.19999999999999996
174,5,0.2,0.4,0.1547341140638941,0.3902081133957599,0.5,0.1,0.2,0.07346407361482739,0.15108234058960404,0.16666666666666666,-0.0812700404490667
175,5,0.0,0.0,0.04563544982149634,0.0,0.09090909090909091,0.0,0.0,0.05139794059973708,0.0,0.08333333333333333,0.005762490778240745
176,7,0.0,0.0,0.0637126130245851,0.0,0.07692307692307693,0.1,0.14285714285714285,0.10625257233378424,0.1829865989798594,0.3333333333333333,0.04253995930919914
177,5,0.4,0.8,0.8102564102564103,0.8896733258464832,1.0,0.5,1.0,0.8142857142857143,0.9443873743399379,1.0,0.004029304029304015
178,4,0.3,0.75,0.5456730769230769,0.9188488566105624,1.0,0.3,0.75,0.5714285714285714,0.9340628265339531,1.0,0.025755494505494525
179,4,0.2,0.5,0.29447368421052633,0.4144299250118475,0.5,0.2,0.5,0.3419780927835051,0.4414924137367808,0.5,0.047504408572978774
180,7,0.3,0.42857142857142855,0.39778374507697806,0.41901856367835133,0.5,0.3,0.42857142857142855,0.44385026737967914,0.32486456417873,0.5,0.046066522302701085
181,5,0.1,0.2,0.25298603931335506,0.17272055701308803,1.0,0.1,0.2,0.26672423500787035,0.17272055701308803,1.0,0.013738195694515287
182,2,0.2,1.0,0.5833333333333333,0.6490311418890105,0.5,0.2,1.0,0.5833333333333333,0.6490311418890105,0.5,0.0
183,13,0.7,0.5384615384615384,0.57293834180661,0.3936979912671368,1.0,0.6,0.46153846153846156,0.647321818028864,0.6106630597470657,1.0,0.07438347622225405
184,7,0.0,0.0,0.10267940079970155,0.0,0.07692307692307693,0.3,0.42857142857142855,0.34193191162748876,0.4198753111495167,1.0,0.2392525108277872
185,9,0.6,0.6666666666666666,0.7929639804639804,0.7555150150872524,1.0,0.6,0.6666666666666666,0.7560846560846559,0.7728493755982864,1.0,-0.03687932437932451
186,16,0.5,0.3125,0.28657585927038237,0.5933607200949345,1.0,0.4,0.25,0.16244730319273887,0.3312392961638527,0.3333333333333333,-0.1241285560776435
187,6,0.2,0.3333333333333333,0.1012681665224038,0.14139195151428763,0.14285714285714285,0.2,0.3333333333333333,0.1703171817309079,0.24192817915917278,0.5,0.06904901520850411
188,11,0.4,0.36363636363636365,0.4730873099306322,0.5470388250064133,1.0,0.5,0.45454545454545453,0.4095751394990939,0.5771136089084341,1.0,-0.06351217043153828
189,9,0.1,0.1111111111111111,0.1747748048367591,0.07251581640177526,0.3333333333333333,0.2,0.2222222222222222,0.14776643209324825,0.11856761871546012,0.25,-0.027008372743510867
190,5,0.3,0.6,0.3597619047619048,0.39566523596138564,0.3333333333333333,0.2,0.4,0.4435143288084464,0.3452069805879693,1.0,0.0837524240465416
191,13,0.7,0.5384615384615384,0.6231745662092755,0.2528086569451961,1.0,0.3,0.23076923076923078,0.37505392955409306,0.18790780061341525,0.2,-0.2481206366551824
192,4,0.3,0.75,0.4654761904761905,0.592512031964586,0.5,0.3,0.75,0.5054824561403508,0.6096199500078983,0.5,0.04000626566416032
193,9,0.7,0.7777777777777778,0.6840243048005605,0.7152846378779236,1.0,0.8,0.8888888888888888,0.8320081049481798,0.8528440229036885,1.0,0.14798380014761925
194,6,0.3,0.5,0.27977728100678917,0.18670025233313772,0.25,0.2,0.3333333333333333,0.230082612755247,0.2053397932647429,0.3333333333333333,-0.04969466825154217
195,3,0.1,0.3333333333333333,0.1008852258852259,0.14804095548293264,0.125,0.1,0.3333333333333333,0.1451417004048583,0.20210734650054762,0.25,0.0442564745196324
196,12,0.3,0.25,0.21012036597293818,0.29768991515514215,1.0,0.3,0.25,0.15608375729979226,0.2847982998248149,0.5,-0.054036608673145914
197,3,0.3,1.0,0.8333333333333334,0.8164439423782777,1.0,0.2,0.6666666666666666,0.6143790849673202,0.6254336383564085,1.0,-0.21895424836601318
198,4,0.2,0.5,0.4178571428571428,0.5989417232483166,1.0,0.3,0.75,0.4721057046979866,0.6762565859555617,1.0,0.054248561840843756
199,8,0.2,0.25,0.1266532894574457,0.11618927103816473,0.2,0.1,0.125,0.11540608523070588,0.0740326821668751,0.25,-0.011247204226739818
200,3,0.1,0.3333333333333333,0.25656565656565655,0.2960819109658653,0.5,0.2,0.6666666666666666,0.2518518518518518,0.37590633587120725,0.3333333333333333,-0.004713804713804726
201,16,0.3,0.1875,0.24149448591518122,0.4477400216354106,1.0,0.4,0.25,0.31978210224909254,0.5840101390948649,1.0,0.07828761633391132
202,14,0.4,0.2857142857142857,0.2447095051814668,0.20448740662277257,0.3333333333333333,0.3,0.21428571428571427,0.20647821155339668,0.18787585841474835,0.5,-0.03823129362807012
203,14,0.2,0.14285714285714285,0.1027969266537281,0.17825987588729,0.2,0.2,0.14285714285714285,0.135621161694293,0.25833009348557023,0.5,0.032824235040564906
204,14,0.2,0.14285714285714285,0.09199510236707399,0.2878577572915464,0.3333333333333333,0.0,0.0,0.04281791114477902,0.0,0.05555555555555555,-0.04917719122229497
205,2,0.2,1.0,0.5,0.6509209298071325,0.5,0.2,1.0,0.8333333333333333,0.9197207891481876,1.0,0.33333333333333326
206,3,0.2,0.6666666666666666,0.10993077742279021,0.3276201146339025,0.125,0.2,0.6666666666666666,0.279887482419128,0.5349710957202363,0.5,0.16995670499633775
207,5,0.2,0.4,0.3432900432900433,0.3499193721407675,1.0,0.2,0.4,0.19354075989370106,0.364471109458958,0.5,-0.14974928339634225
208,6,0.6,1.0,0.6746031746031745,0.7499815954612012,0.5,0.6,1.0,0.7027777777777778,0.764287592786959,0.5,0.028174603174603297
209,12,0.4,0.3333333333333333,0.2151759207738703,0.16245256366180313,0.25,0.1,0.08333333333333333,0.14228382932618003,0.08177382636698088,0.3333333333333333,-0.07289209144769027
210,6,0.2,0.3333333333333333,0.3300423941998876,0.4923651383256984,1.0,0.2,0.3333333333333333,0.34854700854700854,0.4923651383256984,1.0,0.018504614347120918
211,11,0.2,0.18181818181818182,0.1543928043928044,0.037394245322898756,0.14285714285714285,0.1,0.09090909090909091,0.15467104094979486,0.017039700334881717,0.1,0.0002782365569904688
212,14,0.5,0.35714285714285715,0.45150882633772665,0.594489461582512,1.0,0.5,0.35714285714285715,0.4813309347385681,0.5601893701402971,1.0,0.02982210840084143
213,11,0.6,0.5454545454545454,0.5140428577270681,0.6800108177764372,1.0,0.5,0.45454545454545453,0.5732853258425169,0.5484772713719224,1.0,0.059242468115448754
214,4,0.1,0.25,0.1556232460895528,0.24630238874072996,0.5,0.1,0.25,0.16847670993279942,0.24630238874072996,0.5,0.01285346384324662
215,2,0.0,0.0,0.042222222222222223,0.0,0.04,0.0,0.0,0.04895833333333333,0.0,0.06666666666666667,0.006736111111111109
216,1,0.0,0.0,0.0024691358024691358,0.0,0.0024691358024691358,0.0,0.0,0.002688172043010753,0.0,0.002688172043010753,0.00021903624054161715
217,15,0.4,0.26666666666666666,0.39743280017281185,0.6016522944494985,1.0,0.4,0.26666666666666666,0.3370450870700069,0.39344323240973283,1.0,-0.06038771310280494
218,15,0.3,0.2,0.3103114567306256,0.24578281773801605,1.0,0.5,0.3333333333333333,0.2778988205598153,0.3529188028548839,0.5,-0.032412636170810305
219,18,0.2,0.1111111111111111,0.08843468275488614,0.10640814985097757,0.3333333333333333,0.0,0.0,0.041440719696214975,0.0,0.041666666666666664,-0.046993963058671165
220,19,0.4,0.21052631578947367,0.19925435802096358,0.15316515897489372,0.25,0.3,0.15789473684210525,0.24386139051778086,0.19580812190842004,1.0,0.04460703249681727
221,18,0.4,0.2222222222222222,0.23681223503664947,0.26141484093705925,1.0,0.4,0.2222222222222222,0.2587409234805513,0.2927567345768912,1.0,0.021928688443901806
222,9,0.6,0.6666666666666666,0.6546206209249688,0.7128612258858326,1.0,0.6,0.6666666666666666,0.7448327643449596,0.7568140754888656,1.0,0.09021214341999084
223,4,0.2,0.5,0.4637739386634525,0.5855700749881525,1.0,0.3,0.75,0.4666666666666667,0.592512031964586,0.5,0.0028927280032141622
224,8,0.1,0.125,0.12065252626693306,0.08042147011634869,0.1111111111111111,0.1,0.125,0.1409884489333642,0.09516229633545473,0.16666666666666666,0.020335922666431153
225,24,0.2,0.08333333333333333,0.09734462262673173,0.09618540964239655,0.5,0.3,0.125,0.09810704970594471,0.1391831086858949,0.5,0.0007624270792129795
